Transaction_ID,Date,Brand_Name,Product_Category,Region,Sales_Channel,Units_Sold,Unit_Price,Revenue,Cost,Profit
TXN-2529,3/12/2024,Coca Cola,Personal Care,Port Harcourt,Online,0,404,0,2000,-2000
TXN-8352,10/21/2024,P&G,Snack,Ibadan,Online,76,111,8436,2000,6436
TXN-5864,6/7/2024,Reckit,Household,Ibadan,Ecom,294,789,231966,895,231071
TXN-9422,11/8/2024,Nestlee,Grocery,Abuja,Online,1000,380,380000,2000,378000
TXN-4101,8/16/2024,Dangote,Dairy,Kano,Wholesaler,162,826,133812,2000,131812
TXN-6675,7/8/2024,Unilvr,Toiletry,Kano,Wholesaler,2000,302,604000,3492,600508
TXN-1231,6/4/2024,Coca Cola,Personal Care,Abuja,Wholesaler,0,998,0,1339,-1339
TXN-1410,8/4/2024,Dangote,Snack,Kano,Online,2000,765,1530000,3000,1527000
TXN-6544,8/22/2024,Nestlee,Beverage,Port Harcourt,Online,188,493,92684,3145,89539
TXN-150,9/27/2024,Indommee,Dairy,Port Harcourt,Retail Store,1000,983,983000,3126,979874
TXN-874,6/29/2024,Coca Cola,Toiletry,Jos,Ecom,3000,613,1839000,3000,1836000
TXN-4310,4/5/2024,Indommee,Toiletry,Jos,Retail Store,1000,239,239000,1000,238000
TXN-6830,7/2/2024,Colgate,Beverage,Port Harcourt,Online,92,291,26772,6918,19854
TXN-5297,11/1/2024,Colgate,Personal Care,Abuja,Distributor,184,808,148672,3927,144745
TXN-2743,10/26/2024,Unilvr,Beverage,Benin City,Distributor,0,437,0,2000,-2000
TXN-9771,7/12/2024,Colgate,Household,Kano,Ecom,0,731,0,706,-706
TXN-3075,6/19/2024,P&G,Household,Kano,Retail Store,3000,376,1128000,4727,1123273
TXN-9152,6/25/2024,Reckit,Dairy,Ibadan,Online,135,966,130410,3000,127410
TXN-6989,7/13/2024,Reckit,Snack,Abuja,Ecom,0,809,0,0,0
TXN-6807,8/27/2024,Colgate,Dairy,Abuja,Ecom,85,697,59245,7343,51902
TXN-339,4/19/2024,Nestlee,Beverage,Lagos,Retail Store,182,988,179816,523,179293
TXN-8989,3/30/2024,Indommee,Snack,Lagos,Online,2000,780,1560000,3000,1557000
TXN-7979,12/10/2024,Dangote,Household,Port Harcourt,Ecom,3000,260,780000,1295,778705
TXN-5357,3/2/2024,Nestlee,Toiletry,Port Harcourt,Online,1000,562,562000,0,562000
TXN-7374,3/28/2024,Nestlee,Beverage,Enugu,Wholesaler,255,459,117045,0,117045
TXN-9842,9/24/2024,Indommee,Household,Port Harcourt,Distributor,1000,427,427000,3000,424000
TXN-5282,1/7/2024,Reckit,Beverage,Ibadan,Distributor,2000,453,906000,2000,904000
TXN-5746,1/20/2024,Nestlee,Beverage,Jos,Online,276,513,141588,5559,136029
TXN-9154,10/4/2024,Colgate,Snack,Jos,Online,179,661,118319,4315,114004
TXN-5944,12/17/2024,Indommee,Household,Ibadan,Retail Store,2000,809,1618000,1000,1617000
TXN-6907,5/21/2024,Colgate,Dairy,Enugu,Ecom,3000,309,927000,1000,926000
TXN-3288,12/27/2024,Dangote,Toiletry,Benin City,Online,3000,497,1491000,7263,1483737
TXN-9380,7/13/2024,Coca Cola,Personal Care,Jos,Wholesaler,1000,189,189000,2000,187000
TXN-7404,5/5/2024,Unilvr,Dairy,Port Harcourt,Ecom,10,811,8110,4303,3807
TXN-7781,1/5/2024,Reckit,Snack,Kano,Ecom,3000,637,1911000,2674,1908326
TXN-9452,4/21/2024,Indommee,Grocery,Ibadan,Wholesaler,1000,372,372000,0,372000
TXN-5749,1/27/2024,Nestlee,Beverage,Lagos,Retail Store,50,120,6000,5867,133
TXN-4264,9/29/2024,Unilvr,Snack,Enugu,Retail Store,3000,155,465000,7401,457599
TXN-3243,4/9/2024,Colgate,Toiletry,Enugu,Retail Store,57,473,26961,3000,23961
TXN-1960,9/14/2024,Reckit,Personal Care,Abuja,Ecom,2000,586,1172000,2000,1170000
TXN-150,6/9/2024,Nestlee,Snack,Enugu,Retail Store,280,237,66360,685,65675
TXN-8865,3/10/2024,Coca Cola,Grocery,Ibadan,Wholesaler,53,140,7420,3605,3815
TXN-5299,8/19/2024,P&G,Beverage,Kano,Retail Store,148,514,76072,2000,74072
TXN-1709,12/1/2024,P&G,Dairy,Ibadan,Retail Store,262,770,201740,1000,200740
TXN-8801,8/30/2024,Colgate,Dairy,Enugu,Online,0,212,0,2000,-2000
TXN-280,1/20/2024,Colgate,Household,Port Harcourt,Ecom,0,190,0,1000,-1000
TXN-6727,6/23/2024,Reckit,Dairy,Port Harcourt,Retail Store,3000,681,2043000,3000,2040000
TXN-2783,8/29/2024,Nestlee,Toiletry,Enugu,Online,8,911,7288,1000,6288
TXN-7320,1/14/2024,Unilvr,Grocery,Enugu,Retail Store,3000,185,555000,2000,553000
TXN-9413,1/30/2024,Pepsico,Grocery,Kano,Online,3000,267,801000,2000,799000
TXN-4194,1/23/2024,P&G,Grocery,Lagos,Ecom,61,317,19337,4886,14451
TXN-8847,3/1/2024,Unilvr,Grocery,Kano,Online,1000,312,312000,6963,305037
TXN-3730,5/14/2024,Indommee,Snack,Abuja,Online,1000,344,344000,0,344000
TXN-960,4/25/2024,Indommee,Toiletry,Jos,Distributor,0,266,0,3000,-3000
TXN-96,8/4/2024,Dangote,Beverage,Benin City,Online,3000,269,807000,2753,804247
TXN-1211,10/30/2024,Pepsico,Beverage,Enugu,Distributor,71,418,29678,2000,27678
TXN-660,12/15/2024,P&G,Toiletry,Ibadan,Wholesaler,95,394,37430,4642,32788
TXN-6979,11/6/2024,Coca Cola,Grocery,Port Harcourt,Retail Store,2000,424,848000,2000,846000
TXN-8087,12/31/2024,Colgate,Beverage,Enugu,Wholesaler,294,778,228732,0,228732
TXN-529,5/9/2024,Colgate,Personal Care,Benin City,Wholesaler,2000,750,1500000,0,1500000
TXN-2291,8/3/2024,Nestlee,Toiletry,Jos,Online,0,284,0,3267,-3267
TXN-2287,9/5/2024,Unilvr,Snack,Benin City,Ecom,3000,221,663000,5862,657138
TXN-914,2/22/2024,Reckit,Dairy,Kano,Wholesaler,3000,254,762000,3000,759000
TXN-628,3/7/2024,Reckit,Beverage,Kano,Retail Store,266,593,157738,4074,153664
TXN-2814,10/31/2024,Colgate,Beverage,Port Harcourt,Online,2000,727,1454000,1421,1452579
TXN-6485,8/3/2024,Colgate,Personal Care,Port Harcourt,Online,49,762,37338,601,36737
TXN-3077,6/10/2024,Pepsico,Personal Care,Abuja,Distributor,98,598,58604,2000,56604
TXN-1284,6/24/2024,Unilvr,Personal Care,Benin City,Online,238,400,95200,1000,94200
TXN-9155,1/6/2024,P&G,Grocery,Port Harcourt,Online,3000,751,2253000,4064,2248936
TXN-5487,5/16/2024,P&G,Household,Jos,Retail Store,129,684,88236,1000,87236
TXN-6880,1/17/2024,Reckit,Toiletry,Benin City,Online,186,752,139872,6960,132912
TXN-9408,11/23/2024,P&G,Toiletry,Lagos,Wholesaler,54,357,19278,793,18485
TXN-6160,2/10/2024,Unilvr,Dairy,Port Harcourt,Retail Store,280,826,231280,3000,228280
TXN-5530,3/16/2024,Indommee,Grocery,Benin City,Online,2000,734,1468000,2000,1466000
TXN-9375,1/18/2024,Pepsico,Household,Abuja,Ecom,287,404,115948,0,115948
TXN-2358,6/12/2024,Coca Cola,Dairy,Benin City,Online,2000,113,226000,4748,221252
TXN-7985,6/17/2024,Coca Cola,Snack,Benin City,Retail Store,1000,643,643000,1191,641809
TXN-3524,10/11/2024,Indommee,Beverage,Abuja,Retail Store,180,201,36180,1000,35180
TXN-2349,4/22/2024,Nestlee,Household,Ibadan,Ecom,3000,233,699000,0,699000
TXN-6646,7/3/2024,Colgate,Personal Care,Abuja,Online,46,862,39652,2487,37165
TXN-7240,7/27/2024,P&G,Beverage,Ibadan,Online,1000,325,325000,0,325000
TXN-7788,1/19/2024,Indommee,Dairy,Kano,Ecom,182,955,173810,0,173810
TXN-5410,4/3/2024,Unilvr,Snack,Jos,Online,284,591,167844,3509,164335
TXN-991,11/24/2024,Reckit,Dairy,Abuja,Wholesaler,3000,313,939000,1748,937252
TXN-4412,10/18/2024,Reckit,Grocery,Benin City,Online,296,398,117808,1000,116808
TXN-7101,5/18/2024,Dangote,Personal Care,Lagos,Wholesaler,0,938,0,3000,-3000
TXN-2573,2/5/2024,P&G,Snack,Enugu,Retail Store,16,676,10816,7224,3592
TXN-5493,1/25/2024,Coca Cola,Grocery,Abuja,Retail Store,1000,936,936000,1000,935000
TXN-6151,7/24/2024,Nestlee,Snack,Benin City,Ecom,3000,797,2391000,0,2391000
TXN-4396,1/31/2024,Colgate,Beverage,Benin City,Distributor,95,229,21755,1650,20105
TXN-1365,5/2/2024,P&G,Dairy,Benin City,Ecom,0,844,0,0,0
TXN-5970,12/7/2024,P&G,Snack,Abuja,Retail Store,59,417,24603,0,24603
TXN-1671,8/10/2024,Dangote,Dairy,Enugu,Online,54,936,50544,1380,49164
TXN-2024,6/20/2024,Unilvr,Dairy,Jos,Distributor,3000,867,2601000,0,2601000
TXN-7437,5/1/2024,Reckit,Dairy,Enugu,Online,0,686,0,1995,-1995
TXN-2024,2/22/2024,Dangote,Personal Care,Kano,Retail Store,123,182,22386,1000,21386
TXN-839,4/12/2024,P&G,Toiletry,Kano,Online,1000,179,179000,7169,171831
TXN-6925,11/12/2024,P&G,Grocery,Ibadan,Retail Store,258,807,208206,2000,206206
TXN-731,7/26/2024,Reckit,Grocery,Lagos,Online,2000,589,1178000,2000,1176000
TXN-6080,3/26/2024,Colgate,Toiletry,Kano,Online,212,452,95824,7323,88501
TXN-4197,2/16/2024,Dangote,Beverage,Enugu,Ecom,0,942,0,2000,-2000
TXN-9594,8/10/2024,Coca Cola,Dairy,Enugu,Online,1000,400,400000,0,400000
TXN-9406,6/6/2024,Reckit,Household,Enugu,Retail Store,40,431,17240,2323,14917
TXN-9856,10/31/2024,Colgate,Toiletry,Enugu,Online,101,974,98374,7483,90891
TXN-7321,6/5/2024,Coca Cola,Dairy,Port Harcourt,Distributor,2000,297,594000,1618,592382
TXN-2020,5/26/2024,P&G,Dairy,Abuja,Online,300,994,298200,1262,296938
TXN-6820,12/15/2024,Dangote,Beverage,Abuja,Retail Store,171,577,98667,6904,91763
TXN-5455,1/5/2024,P&G,Personal Care,Port Harcourt,Online,90,222,19980,2000,17980
TXN-661,3/1/2024,Reckit,Toiletry,Ibadan,Retail Store,66,973,64218,0,64218
TXN-7985,8/28/2024,Indommee,Grocery,Lagos,Online,3000,419,1257000,6704,1250296
TXN-4899,5/21/2024,P&G,Toiletry,Benin City,Retail Store,2000,146,292000,2000,290000
TXN-1200,2/18/2024,P&G,Snack,Lagos,Wholesaler,0,958,0,2000,-2000
TXN-5367,11/23/2024,Indommee,Personal Care,Jos,Distributor,15,744,11160,0,11160
TXN-4230,5/11/2024,P&G,Dairy,Lagos,Ecom,2000,641,1282000,1000,1281000
TXN-68,3/23/2024,P&G,Personal Care,Port Harcourt,Ecom,3000,270,810000,7114,802886
TXN-3191,11/4/2024,Dangote,Toiletry,Abuja,Wholesaler,3000,939,2817000,0,2817000
TXN-7425,12/19/2024,Reckit,Grocery,Lagos,Retail Store,218,201,43818,7008,36810
TXN-8484,7/18/2024,Colgate,Grocery,Benin City,Distributor,208,814,169312,2000,167312
TXN-6984,8/14/2024,Reckit,Toiletry,Benin City,Distributor,171,941,160911,0,160911
TXN-4981,3/21/2024,Pepsico,Snack,Abuja,Wholesaler,139,651,90489,1000,89489
TXN-4397,5/15/2024,Pepsico,Household,Abuja,Retail Store,66,873,57618,3771,53847
TXN-1399,10/23/2024,Reckit,Grocery,Benin City,Online,66,860,56760,5412,51348
TXN-6813,11/21/2024,Unilvr,Dairy,Abuja,Retail Store,201,620,124620,3000,121620
TXN-9685,3/18/2024,Reckit,Toiletry,Port Harcourt,Retail Store,1000,279,279000,6248,272752
TXN-3398,2/15/2024,P&G,Snack,Jos,Online,2000,927,1854000,0,1854000
TXN-184,2/9/2024,P&G,Toiletry,Port Harcourt,Online,219,133,29127,1226,27901
TXN-9854,12/23/2024,Coca Cola,Toiletry,Jos,Wholesaler,3000,271,813000,1450,811550
TXN-9042,4/6/2024,Pepsico,Household,Abuja,Online,189,853,161217,1000,160217
TXN-3581,1/21/2024,Coca Cola,Grocery,Lagos,Online,2000,330,660000,4243,655757
TXN-5623,7/30/2024,Nestlee,Toiletry,Lagos,Online,193,857,165401,1924,163477
TXN-7296,5/9/2024,Dangote,Toiletry,Lagos,Distributor,3,289,867,1000,-133
TXN-4726,9/15/2024,Pepsico,Snack,Port Harcourt,Wholesaler,2000,524,1048000,6500,1041500
TXN-8052,6/1/2024,Dangote,Grocery,Benin City,Wholesaler,0,288,0,0,0
TXN-1054,11/6/2024,Indommee,Dairy,Kano,Retail Store,269,525,141225,2000,139225
TXN-4778,4/18/2024,Reckit,Beverage,Benin City,Wholesaler,19,766,14554,4623,9931
TXN-1017,8/26/2024,Reckit,Grocery,Kano,Distributor,272,470,127840,3000,124840
TXN-3623,7/29/2024,Nestlee,Toiletry,Jos,Ecom,86,327,28122,3000,25122
TXN-6823,12/1/2024,Nestlee,Dairy,Abuja,Retail Store,114,134,15276,7905,7371
TXN-6534,4/24/2024,Nestlee,Grocery,Jos,Retail Store,11,817,8987,3003,5984
TXN-8608,4/18/2024,Colgate,Toiletry,Jos,Online,16,878,14048,2000,12048
TXN-2867,7/11/2024,Coca Cola,Beverage,Benin City,Retail Store,120,103,12360,5027,7333
TXN-6223,4/5/2024,Indommee,Beverage,Ibadan,Online,38,598,22724,7660,15064
TXN-2601,10/29/2024,P&G,Beverage,Port Harcourt,Wholesaler,161,114,18354,6473,11881
TXN-9287,1/28/2024,Nestlee,Personal Care,Ibadan,Distributor,107,727,77789,1000,76789
TXN-6945,3/20/2024,Colgate,Dairy,Lagos,Ecom,122,218,26596,4681,21915
TXN-6641,5/20/2024,Indommee,Snack,Enugu,Retail Store,45,576,25920,1000,24920
TXN-8741,5/25/2024,Colgate,Household,Jos,Online,1000,500,500000,2667,497333
TXN-998,4/7/2024,Dangote,Personal Care,Ibadan,Retail Store,0,492,0,1641,-1641
TXN-2305,7/4/2024,Dangote,Dairy,Kano,Retail Store,3000,212,636000,3000,633000
TXN-3494,9/25/2024,Colgate,Grocery,Port Harcourt,Online,277,122,33794,3000,30794
TXN-6763,3/1/2024,Colgate,Household,Port Harcourt,Online,1000,436,436000,4837,431163
TXN-5995,3/20/2024,Colgate,Household,Port Harcourt,Online,41,631,25871,1000,24871
TXN-638,12/18/2024,P&G,Dairy,Jos,Retail Store,0,698,0,3000,-3000
TXN-7574,2/5/2024,Dangote,Snack,Ibadan,Online,158,268,42344,2000,40344
TXN-2180,1/13/2024,P&G,Toiletry,Jos,Retail Store,3000,916,2748000,6550,2741450
TXN-8279,10/29/2024,Colgate,Household,Ibadan,Online,158,728,115024,2000,113024
TXN-2626,7/17/2024,Colgate,Toiletry,Benin City,Online,1000,795,795000,1000,794000
TXN-9845,1/19/2024,Nestlee,Grocery,Port Harcourt,Retail Store,0,965,0,0,0
TXN-2130,9/23/2024,Unilvr,Toiletry,Abuja,Retail Store,2000,944,1888000,1000,1887000
TXN-128,9/21/2024,Colgate,Snack,Port Harcourt,Online,0,482,0,2605,-2605
TXN-3116,2/26/2024,Colgate,Grocery,Benin City,Wholesaler,50,699,34950,6781,28169
TXN-7213,3/20/2024,Indommee,Household,Kano,Wholesaler,1000,962,962000,1000,961000
TXN-8665,12/9/2024,Pepsico,Personal Care,Kano,Wholesaler,2000,119,238000,1000,237000
TXN-8352,3/20/2024,Coca Cola,Snack,Lagos,Online,0,962,0,3000,-3000
TXN-8493,2/19/2024,Indommee,Dairy,Lagos,Ecom,278,818,227404,7885,219519
TXN-1564,6/20/2024,Indommee,Toiletry,Port Harcourt,Ecom,268,728,195104,4340,190764
TXN-4235,12/22/2024,Pepsico,Snack,Jos,Online,11,606,6666,7021,-355
TXN-9263,6/4/2024,P&G,Household,Jos,Wholesaler,187,997,186439,2000,184439
TXN-6893,7/1/2024,Unilvr,Personal Care,Port Harcourt,Ecom,132,588,77616,1000,76616
TXN-2146,12/20/2024,Indommee,Toiletry,Benin City,Distributor,297,390,115830,2000,113830
TXN-6183,7/4/2024,Colgate,Dairy,Lagos,Online,123,385,47355,5683,41672
TXN-1874,12/18/2024,Coca Cola,Household,Port Harcourt,Distributor,299,584,174616,0,174616
TXN-7877,1/2/2024,Nestlee,Household,Enugu,Wholesaler,3000,331,993000,3570,989430
TXN-1413,8/30/2024,Pepsico,Dairy,Lagos,Online,78,305,23790,2594,21196
TXN-6705,4/4/2024,P&G,Beverage,Benin City,Retail Store,149,556,82844,6668,76176
TXN-8939,4/1/2024,Pepsico,Beverage,Ibadan,Online,2000,602,1204000,5622,1198378
TXN-6281,1/25/2024,Unilvr,Personal Care,Enugu,Distributor,275,121,33275,4738,28537
TXN-1023,10/12/2024,Nestlee,Dairy,Port Harcourt,Distributor,3000,683,2049000,0,2049000
TXN-314,5/11/2024,Reckit,Household,Benin City,Wholesaler,0,436,0,2897,-2897
TXN-497,12/23/2024,Pepsico,Snack,Lagos,Online,0,633,0,2000,-2000
TXN-4711,11/5/2024,Nestlee,Dairy,Port Harcourt,Retail Store,0,767,0,2000,-2000
TXN-2788,8/2/2024,Coca Cola,Household,Abuja,Online,1000,848,848000,3000,845000
TXN-9474,5/29/2024,Unilvr,Beverage,Ibadan,Online,44,505,22220,2149,20071
TXN-8778,4/17/2024,Indommee,Household,Ibadan,Ecom,56,439,24584,520,24064
TXN-4933,2/21/2024,Colgate,Grocery,Lagos,Ecom,0,820,0,4885,-4885
TXN-8520,9/14/2024,P&G,Dairy,Jos,Ecom,0,904,0,6653,-6653
TXN-1237,12/9/2024,Pepsico,Beverage,Benin City,Online,15,912,13680,7113,6567
TXN-7195,3/6/2024,Dangote,Personal Care,Abuja,Online,2000,498,996000,3392,992608
TXN-245,1/7/2024,P&G,Household,Enugu,Online,99,505,49995,3000,46995
TXN-229,5/6/2024,P&G,Dairy,Benin City,Online,260,397,103220,1000,102220
TXN-3278,6/15/2024,Dangote,Household,Benin City,Retail Store,1000,306,306000,6755,299245
TXN-135,11/19/2024,Nestlee,Dairy,Ibadan,Retail Store,273,424,115752,1000,114752
TXN-6280,8/11/2024,Nestlee,Dairy,Benin City,Online,19,663,12597,3000,9597
TXN-8500,3/31/2024,Unilvr,Dairy,Kano,Distributor,212,977,207124,3000,204124
TXN-5818,10/7/2024,Pepsico,Toiletry,Enugu,Ecom,3000,263,789000,1000,788000
TXN-2005,10/5/2024,Unilvr,Toiletry,Ibadan,Distributor,19,702,13338,2671,10667
TXN-446,7/13/2024,Colgate,Dairy,Benin City,Online,0,614,0,2000,-2000
TXN-1069,2/21/2024,Dangote,Dairy,Enugu,Online,1000,979,979000,5245,973755
TXN-4092,6/6/2024,Nestlee,Beverage,Kano,Online,1000,452,452000,0,452000
TXN-1445,10/11/2024,Dangote,Household,Jos,Online,1000,429,429000,1078,427922
TXN-4609,10/6/2024,Dangote,Household,Kano,Retail Store,3000,958,2874000,5470,2868530
TXN-8231,9/28/2024,Reckit,Beverage,Kano,Ecom,125,595,74375,1000,73375
TXN-4579,11/5/2024,Pepsico,Dairy,Enugu,Online,228,747,170316,3207,167109
TXN-8988,9/26/2024,Coca Cola,Household,Ibadan,Retail Store,110,637,70070,7821,62249
TXN-4615,11/5/2024,Indommee,Snack,Benin City,Online,2000,704,1408000,0,1408000
TXN-4988,5/17/2024,Nestlee,Personal Care,Jos,Ecom,2000,415,830000,1000,829000
TXN-6431,4/18/2024,Indommee,Snack,Benin City,Online,0,650,0,7586,-7586
TXN-4827,12/3/2024,P&G,Snack,Abuja,Retail Store,2000,174,348000,908,347092
TXN-8632,1/29/2024,Dangote,Personal Care,Benin City,Retail Store,1000,407,407000,5574,401426
TXN-5707,12/1/2024,Indommee,Household,Ibadan,Distributor,1000,452,452000,7707,444293
TXN-3288,8/18/2024,Nestlee,Household,Lagos,Online,89,837,74493,3122,71371
TXN-5433,3/13/2024,Reckit,Beverage,Lagos,Retail Store,1000,811,811000,0,811000
TXN-2053,9/5/2024,Nestlee,Personal Care,Abuja,Online,2000,675,1350000,0,1350000
TXN-470,2/7/2024,Colgate,Toiletry,Lagos,Ecom,3000,850,2550000,6289,2543711
TXN-8045,7/11/2024,Coca Cola,Household,Benin City,Ecom,176,995,175120,1000,174120
TXN-4609,1/16/2024,Nestlee,Beverage,Jos,Retail Store,3000,272,816000,1000,815000
TXN-3349,10/26/2024,Coca Cola,Household,Jos,Retail Store,1000,362,362000,4165,357835
TXN-5034,2/14/2024,Colgate,Dairy,Abuja,Wholesaler,300,917,275100,3000,272100
TXN-8812,2/28/2024,Colgate,Personal Care,Abuja,Distributor,0,396,0,845,-845
TXN-4444,7/13/2024,Unilvr,Dairy,Enugu,Ecom,0,164,0,0,0
TXN-9097,6/21/2024,Nestlee,Grocery,Benin City,Wholesaler,199,824,163976,1000,162976
TXN-3134,12/13/2024,Reckit,Personal Care,Kano,Retail Store,0,197,0,1679,-1679
TXN-9250,11/7/2024,Reckit,Beverage,Enugu,Distributor,139,929,129131,2000,127131
TXN-5959,8/21/2024,Pepsico,Snack,Ibadan,Online,0,121,0,2000,-2000
TXN-1092,8/8/2024,Dangote,Personal Care,Abuja,Retail Store,0,189,0,5408,-5408
TXN-6644,5/3/2024,Pepsico,Toiletry,Benin City,Retail Store,3000,622,1866000,3000,1863000
TXN-985,1/15/2024,Indommee,Snack,Benin City,Retail Store,188,796,149648,4597,145051
TXN-8090,11/16/2024,Pepsico,Snack,Lagos,Retail Store,0,364,0,3000,-3000
TXN-5357,9/6/2024,P&G,Grocery,Benin City,Distributor,131,119,15589,1000,14589
TXN-8148,1/8/2024,Pepsico,Dairy,Lagos,Online,181,698,126338,0,126338
TXN-3723,3/17/2024,Unilvr,Household,Ibadan,Retail Store,1000,560,560000,2000,558000
TXN-4011,4/27/2024,Colgate,Beverage,Port Harcourt,Online,1000,889,889000,0,889000
TXN-1733,8/8/2024,Indommee,Dairy,Kano,Wholesaler,1000,483,483000,5498,477502
TXN-490,8/5/2024,Pepsico,Grocery,Abuja,Wholesaler,0,901,0,1000,-1000
TXN-6283,1/12/2024,Indommee,Dairy,Ibadan,Ecom,0,580,0,7156,-7156
TXN-4465,12/24/2024,Unilvr,Toiletry,Port Harcourt,Distributor,1000,680,680000,1028,678972
TXN-8455,6/18/2024,Reckit,Snack,Abuja,Distributor,277,639,177003,1077,175926
TXN-4105,3/29/2024,Coca Cola,Dairy,Lagos,Ecom,172,733,126076,4269,121807
TXN-856,8/24/2024,Dangote,Dairy,Port Harcourt,Retail Store,262,560,146720,3380,143340
TXN-2525,9/21/2024,Nestlee,Toiletry,Enugu,Ecom,191,356,67996,5497,62499
TXN-4779,3/11/2024,Nestlee,Grocery,Benin City,Online,2000,259,518000,4450,513550
TXN-2900,12/4/2024,Reckit,Beverage,Port Harcourt,Distributor,297,986,292842,1000,291842
TXN-5005,8/30/2024,Pepsico,Snack,Jos,Wholesaler,1000,534,534000,546,533454
TXN-221,7/8/2024,Unilvr,Dairy,Kano,Distributor,2000,899,1798000,7690,1790310
TXN-9525,9/11/2024,P&G,Toiletry,Port Harcourt,Ecom,3000,753,2259000,5097,2253903
TXN-8003,11/13/2024,P&G,Toiletry,Ibadan,Distributor,0,957,0,1716,-1716
TXN-672,10/31/2024,Unilvr,Beverage,Lagos,Retail Store,0,143,0,5330,-5330
TXN-3261,11/25/2024,Indommee,Toiletry,Enugu,Ecom,3000,133,399000,7104,391896
TXN-8322,10/18/2024,Dangote,Toiletry,Kano,Ecom,77,847,65219,7452,57767
TXN-4402,10/2/2024,Unilvr,Toiletry,Benin City,Wholesaler,208,996,207168,7725,199443
TXN-6640,11/21/2024,Reckit,Grocery,Benin City,Wholesaler,110,450,49500,3450,46050
TXN-671,12/27/2024,Reckit,Grocery,Ibadan,Distributor,277,114,31578,1278,30300
TXN-9190,12/7/2024,Indommee,Personal Care,Ibadan,Wholesaler,241,454,109414,6915,102499
TXN-3693,3/31/2024,Reckit,Beverage,Benin City,Ecom,74,533,39442,0,39442
TXN-3038,6/5/2024,Nestlee,Household,Benin City,Distributor,295,981,289395,2000,287395
TXN-8357,10/9/2024,Coca Cola,Beverage,Ibadan,Ecom,3000,727,2181000,1000,2180000
TXN-8452,6/11/2024,Colgate,Household,Abuja,Retail Store,98,631,61838,2192,59646
TXN-4763,12/13/2024,P&G,Dairy,Kano,Online,228,675,153900,3000,150900
TXN-3266,9/17/2024,Colgate,Grocery,Enugu,Online,3000,340,1020000,2000,1018000
TXN-634,4/20/2024,Coca Cola,Dairy,Lagos,Retail Store,2000,437,874000,0,874000
TXN-9845,7/20/2024,Unilvr,Grocery,Jos,Retail Store,9,179,1611,4275,-2664
TXN-6345,5/27/2024,P&G,Dairy,Ibadan,Online,2000,617,1234000,4847,1229153
TXN-2411,2/18/2024,Dangote,Toiletry,Lagos,Retail Store,1000,934,934000,2000,932000
TXN-5071,11/9/2024,Unilvr,Personal Care,Benin City,Online,32,882,28224,1000,27224
TXN-291,9/3/2024,P&G,Snack,Kano,Ecom,116,511,59276,7707,51569
TXN-9643,2/15/2024,Coca Cola,Beverage,Benin City,Retail Store,80,160,12800,2000,10800
TXN-9047,2/8/2024,Indommee,Snack,Abuja,Retail Store,74,547,40478,1000,39478
TXN-2764,3/5/2024,Pepsico,Grocery,Ibadan,Online,186,889,165354,1070,164284
TXN-3508,3/5/2024,Reckit,Beverage,Enugu,Ecom,2000,324,648000,3000,645000
TXN-4701,1/10/2024,Nestlee,Household,Kano,Wholesaler,0,241,0,1000,-1000
TXN-8257,4/1/2024,Reckit,Personal Care,Abuja,Retail Store,175,973,170275,3000,167275
TXN-6268,9/17/2024,Pepsico,Beverage,Jos,Distributor,3000,103,309000,3000,306000
TXN-4377,9/11/2024,Colgate,Dairy,Lagos,Wholesaler,0,492,0,4699,-4699
TXN-2142,9/18/2024,P&G,Dairy,Abuja,Wholesaler,48,965,46320,3200,43120
TXN-9511,8/22/2024,Dangote,Snack,Ibadan,Retail Store,262,999,261738,3888,257850
TXN-7896,1/29/2024,Pepsico,Grocery,Abuja,Retail Store,214,178,38092,0,38092
TXN-6879,8/6/2024,Coca Cola,Household,Port Harcourt,Online,94,550,51700,3000,48700
TXN-8033,5/14/2024,Colgate,Beverage,Jos,Online,39,602,23478,2000,21478
TXN-3592,4/6/2024,Colgate,Personal Care,Abuja,Wholesaler,1000,862,862000,3692,858308
TXN-5979,4/29/2024,Reckit,Toiletry,Ibadan,Retail Store,283,395,111785,6666,105119
TXN-6750,8/29/2024,Nestlee,Personal Care,Ibadan,Online,236,963,227268,1075,226193
TXN-8951,11/21/2024,Pepsico,Snack,Port Harcourt,Retail Store,86,662,56932,7647,49285
TXN-6665,2/11/2024,Pepsico,Dairy,Port Harcourt,Retail Store,175,796,139300,3000,136300
